trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,6.806539600001997,6.806539600001997,space,0.5348407999990741,,,517484,001,2023-02-05_02h38.21.941,sample,2022.2.5,59.171247506701654,
,,,,,,,,7.3729731000057654,,,,,,,,
