text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,tr_sc_resp_kb.started,tr_sc_resp_kb.keys,txt.started,start_smoth_keybrd.started,start_smoth_keybrd.keys,start_smoth_keybrd.rt,tr_smooth_key_smooth_resp_.started,participant,session,date,expName,psychopyVersion,frameRate,
9.063742900005309,9.063742900005309,space,2.066957500006538,,,,,,,,,,640515,001,2023-02-04_20h16.13.040,sample,2022.2.5,59.957717816518254,
,,,,11.163537900007213,14.163581500004511,14.163581500004511,None,,,,,,640515,001,2023-02-04_20h16.13.040,sample,2022.2.5,59.957717816518254,
,,,,,,,,28.297160800007987,28.297160800007987,space,2.4763660000025993,,640515,001,2023-02-04_20h16.13.040,sample,2022.2.5,59.957717816518254,
,,,,30.797087900005863,31.797102399999858,,,,,,,31.797102399999858,,,,,,,
