text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,tr_sc_resp_kb.started,participant,session,date,expName,psychopyVersion,frameRate,
9.267079500001273,9.267079500001273,space,0.810333500005072,,,555148,001,2023-02-04_19h57.30.459,sample,2022.2.5,60.03114415537712,
,,,,10.102342999991379,13.116845700002159,,,,,,,
