text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.696858099996462,11.696858099996462,space,0.9305061999912141,,,976420,001,2023-02-04_19h45.36.983,sample,2022.2.5,59.96174440546168,
,,,,12.646747199993115,,,,,,,,
