text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,tr_sc_resp_kb.started,tr_sc_resp_kb.keys,txt.started,start_smoth_keybrd.started,start_smoth_keybrd.keys,start_smoth_keybrd.rt,tr_smooth_key_smooth_resp_.started,participant,session,date,expName,psychopyVersion,frameRate,
21.28103860000556,21.28103860000556,space,0.9669468999927631,,,,,,,,,,111,001,2023-02-05_00h37.34.750,sample,2022.2.5,59.9919970712543,
,,,,22.264132700001937,23.26411079999525,23.26411079999525,None,,,,,,111,001,2023-02-05_00h37.34.750,sample,2022.2.5,59.9919970712543,
,,,,,,,,23.399734000005992,23.399734000005992,space,1.3079315000068163,,111,001,2023-02-05_00h37.34.750,sample,2022.2.5,59.9919970712543,
,,,,24.730792100002873,25.730801900004735,,,,,,,25.730801900004735,,,,,,,
