text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,tr_sc_resp_kb.started,tr_sc_resp_kb.keys,txt.started,start_smoth_keybrd.started,start_smoth_keybrd.keys,start_smoth_keybrd.rt,tr_smooth_key_smooth_resp_.started,participant,session,date,expName,psychopyVersion,frameRate,
6.8499898000009125,6.8499898000009125,space,1.2934480999974767,,,,,,,,,,427561,001,2023-02-05_00h52.03.306,sample,2022.2.5,59.84547897410082,
,,,,8.166395699998247,9.666403199997148,9.666403199997148,None,,,,,,427561,001,2023-02-05_00h52.03.306,sample,2022.2.5,59.84547897410082,
,,,,,,,,13.300195500007248,13.300195500007248,space,1.4388985999976285,,427561,001,2023-02-05_00h52.03.306,sample,2022.2.5,59.84547897410082,
,,,,14.766287899998133,15.766410299998824,,,,,,,15.766410299998824,,,,,,,
