text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,tr_sc_resp_kb.started,tr_sc_resp_kb.keys,txt.started,start_smoth_keybrd.started,start_smoth_keybrd.keys,start_smoth_keybrd.rt,tr_smooth_key_smooth_resp_.started,participant,session,date,expName,psychopyVersion,frameRate,
8.959393199998885,8.959393199998885,space,1.1250560999906156,,,,,,,,,,121,001,2023-02-05_00h13.04.673,sample,2022.2.5,59.99772008673796,
,,,,10.109172900003614,11.109275599999819,11.109275599999819,None,,,,,,121,001,2023-02-05_00h13.04.673,sample,2022.2.5,59.99772008673796,
,,,,,,,,11.242540699997335,11.242540699997335,space,1.5708709000027739,,121,001,2023-02-05_00h13.04.673,sample,2022.2.5,59.99772008673796,
,,,,12.845139900004142,,,,,,,,13.859198999998625,,,,,,,
