text.started,start_scade_key_resp.started,start_scade_key_resp.keys,start_scade_key_resp.rt,corss_image.started,corss_image.stopped,tr_sc_resp_kb.started,tr_sc_resp_kb.keys,txt.started,start_smoth_keybrd.started,start_smoth_keybrd.keys,start_smoth_keybrd.rt,tr_smooth_key_smooth_resp_.started,participant,session,date,expName,psychopyVersion,frameRate,
10.004117999997106,10.004117999997106,space,0.5836917999986326,,,,,,,,,,33,001,2023-02-05_00h16.31.086,sample,2022.2.5,59.98375639728381,
,,,,10.620822800003225,11.62091870000586,11.62091870000586,None,,,,,,33,001,2023-02-05_00h16.31.086,sample,2022.2.5,59.98375639728381,
,,,,,,,,11.75428720000491,11.75428720000491,space,0.897683799994411,,33,001,2023-02-05_00h16.31.086,sample,2022.2.5,59.98375639728381,
,,,,12.670881400001235,13.670908300002338,,,,,,,13.670908300002338,,,,,,,
